,id,vertical,x,y,v01,v02,v03,v04,v05,v06,v07,v08,v09,vsup,vm,area_i,caudal_i,perimetro_i,timestamp,updated,fk_id,user_id
183,6360,2.0,0.0,-0.1,,,,0.094,,,,,,,0.094,0.01,0.001,0.1,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
184,6361,3.0,0.2,-0.11,,,,0.116,,,,,,,0.116,0.022,0.003,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
185,6362,4.0,0.4,-0.18,,,,0.204,,,,,,,0.204,0.036,0.007,0.212,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
186,6363,5.0,0.6,-0.27,,,,0.231,,,,,,,0.231,0.054,0.012,0.219,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
187,6364,6.0,0.8,-0.33,,,,0.271,,,,,,,0.271,0.066,0.018,0.209,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
188,6365,7.0,1.0,-0.33,,,,0.229,,,,,,,0.229,0.066,0.015,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
189,6366,8.0,1.2,-0.34,,,,0.166,,,,,,,0.166,0.068,0.011,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
190,6367,9.0,1.4,-0.35,,,,0.248,,,,,,,0.248,0.07,0.017,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
191,6368,10.0,1.6,-0.43,,,,0.612,,,,,,,0.612,0.086,0.053,0.215,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
192,6369,11.0,1.8,-0.49,,,,0.771,,,,,,,0.771,0.049,0.038,0.209,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
193,6370,12.0,1.8,0.0,,,,,,,,,,,,0.0,,0.49,2019-02-06 12:39:19,2019-02-06 12:39:19,585,1
194,6371,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
195,6372,2.0,0.14,-0.17,,,,0.25,,,,,,,0.25,0.037,0.009,0.22,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
196,6373,3.0,0.44,-0.27,,,,0.49,,,,,,,0.49,0.081,0.04,0.316,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
197,6374,4.0,0.74,-0.24,,,,0.2,,,,,,,0.2,0.072,0.014,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
198,6375,5.0,1.04,-0.23,,,,0.52,,,,,,,0.52,0.069,0.036,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
199,6376,6.0,1.34,-0.17,,,,0.37,,,,,,,0.37,0.051,0.019,0.306,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
200,6377,7.0,1.64,-0.08,,,,0.15,,,,,,,0.15,0.018,0.003,0.313,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
201,6378,8.0,1.8,0.0,,,,,,,,,,,,0.0,,0.179,2019-02-06 12:39:19,2019-02-06 12:39:19,586,1
202,6379,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
203,6380,2.0,0.5,-0.27,,,,0.324,,,,,,,0.324,0.135,0.044,0.568,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
204,6381,3.0,1.0,-0.24,,,,0.33,,,,,,,0.33,0.12,0.04,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
205,6382,4.0,1.5,-0.21,,,,0.42,,,,,,,0.42,0.105,0.044,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
206,6383,5.0,2.0,-0.12,,,,0.484,,,,,,,0.484,0.06,0.029,0.508,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
207,6384,6.0,2.5,-0.06,,,,0.268,,,,,,,0.268,0.03,0.008,0.504,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
208,6385,7.0,3.0,0.0,,,,,,,,,,,,0.0,,0.504,2019-02-06 12:39:19,2019-02-06 12:39:19,587,1
209,6386,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
210,6387,2.0,0.25,-0.31,,,,0.09125,,,,,,,0.091,0.078,0.007,0.398,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
211,6388,3.0,0.5,-0.32,,,,0.20575,,,,,,,0.206,0.08,0.016,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
212,6389,4.0,0.75,-0.31,,,,0.14675,,,,,,,0.147,0.078,0.011,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
213,6390,5.0,1.0,-0.29,,,,0.203,,,,,,,0.203,0.072,0.015,0.251,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
214,6391,6.0,1.25,-0.22,,,,0.214,,,,,,,0.214,0.055,0.012,0.26,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
215,6392,7.0,1.5,-0.21,,,,0.363,,,,,,,0.363,0.026,0.009,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
216,6393,8.0,1.5,0.0,,,,,,,,,,,,0.0,,0.21,2019-02-06 12:39:19,2019-02-06 12:39:19,588,1
217,6394,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
218,6395,2.0,0.8,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.8,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
219,6396,3.0,1.5,-0.12,,,,0.285,,,,,,,0.285,0.072,0.021,0.71,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
220,6397,4.0,2.0,-0.24,,0.513,,0.398,,,,0.334,,,0.411,0.12,0.049,0.514,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
221,6398,5.0,2.5,-0.26,,0.677,,0.627,,,,0.437,,,0.592,0.13,0.077,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
222,6399,6.0,3.0,-0.3,,0.807,,0.727,,,,0.448,,,0.677,0.15,0.102,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
223,6400,7.0,3.5,-0.32,,0.762,,0.733,,,,0.349,,,0.644,0.16,0.103,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
224,6401,8.0,4.0,-0.32,,,,0.235,,,,,,,0.235,0.08,0.019,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
225,6402,9.0,4.0,0.0,,,,,,,,,,,,0.0,,0.32,2019-02-06 12:39:19,2019-02-06 12:39:19,589,1
226,6403,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
227,6404,2.0,0.25,-0.108,,,,0.0,,,,,,,0.0,0.027,0.0,0.272,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
228,6405,3.0,0.5,-0.118,,,,0.28,,,,,,,0.28,0.03,0.008,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
229,6406,4.0,0.75,-0.2,,,,0.559485,,,,,,,0.559,0.05,0.028,0.263,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
230,6407,5.0,1.0,-0.2,,,,0.505695,,,,,,,0.506,0.05,0.025,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
231,6408,6.0,1.25,-0.2,,,,0.59616,,,,,,,0.596,0.05,0.03,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
232,6409,7.0,1.5,-0.24,,,,0.4511,,,,,,,0.451,0.06,0.027,0.253,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
233,6410,8.0,1.75,-0.24,,,,0.525255,,,,,,,0.525,0.06,0.032,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
234,6411,9.0,2.0,-0.272,,,,1.09005,,,,,,,1.09,0.034,0.037,0.252,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
235,6412,10.0,2.0,0.0,,,,,,,,,,,,0.0,,0.272,2019-02-06 12:39:19,2019-02-06 12:39:19,590,1
236,6413,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
237,6414,2.0,0.25,-0.276,,,,0.0,,,,,,,0.0,0.069,0.0,0.372,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
238,6415,3.0,0.5,-0.3,,,,0.52,,,,,,,0.52,0.075,0.039,0.251,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
239,6416,4.0,0.75,-0.312,,,,0.568,,,,,,,0.568,0.078,0.044,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
240,6417,5.0,1.0,-0.324,,,,0.476,,,,,,,0.476,0.081,0.039,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
241,6418,6.0,1.25,-0.18,,,,0.274,,,,,,,0.274,0.045,0.012,0.289,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
242,6419,7.0,1.5,-0.084,,,,0.084,,,,,,,0.084,0.021,0.002,0.268,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
243,6420,8.0,1.75,-0.288,,,,0.0,,,,,,,0.0,0.086,0.0,0.323,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
244,6421,9.0,2.1,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.453,2019-02-06 12:39:19,2019-02-06 12:39:19,591,1
245,6422,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
246,6423,2.0,0.5,-0.144,,,,0.0,,,,,,,0.0,0.072,0.0,0.52,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
247,6424,3.0,1.0,-0.136,,,,0.375,,,,,,,0.375,0.068,0.026,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
248,6425,4.0,1.5,-0.164,,,,0.598,,,,,,,0.598,0.082,0.049,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
249,6426,5.0,2.0,-0.164,,,,0.788,,,,,,,0.788,0.082,0.065,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
250,6427,6.0,2.5,-0.056,,,,0.687,,,,,,,0.687,0.02,0.014,0.512,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
251,6428,7.0,2.7,0.0,,,,,,,,,,,,0.0,,0.208,2019-02-06 12:39:19,2019-02-06 12:39:19,592,1
252,6429,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
253,6430,2.0,0.0,-0.12,,,,0.136,,,,,,,0.136,0.024,0.003,0.12,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
254,6431,3.0,0.4,-0.132,,,,0.239,,,,,,,0.239,0.053,0.013,0.4,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
255,6432,4.0,0.8,-0.11,,,,0.452,,,,,,,0.452,0.044,0.02,0.401,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
256,6433,5.0,1.2,-0.172,,,,0.82,,,,,,,0.82,0.069,0.057,0.405,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
257,6434,6.0,1.6,-0.147,,,,0.57,,,,,,,0.57,0.059,0.034,0.401,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
258,6435,7.0,2.0,-0.13,,,,0.462,,,,,,,0.462,0.052,0.024,0.4,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
259,6436,8.0,2.4,-0.168,,,,0.452,,,,,,,0.452,0.034,0.015,0.402,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
260,6437,9.0,2.4,0.0,,,,,,,,,,,,0.0,,0.168,2019-02-06 12:39:19,2019-02-06 12:39:19,593,1
261,6438,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
262,6439,2.0,1.0,-0.24,,,,0.3302,,,,,,,0.33,0.24,0.079,1.028,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
263,6440,3.0,2.0,-0.2,,,,0.2498,,,,,,,0.25,0.25,0.062,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
264,6441,4.0,3.5,-0.15,,,,0.50105,,,,,,,0.501,0.188,0.094,1.501,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
265,6442,5.0,4.5,-0.25,,,,0.7054,,,,,,,0.705,0.25,0.176,1.005,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
266,6443,6.0,5.5,-0.32,,,,0.40055,,,,,,,0.401,0.32,0.128,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
267,6444,7.0,6.5,-0.35,,,,0.2699,,,,,,,0.27,0.35,0.094,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
268,6445,8.0,7.5,-0.55,,,,0.7925,,,,,,,0.792,0.55,0.436,1.02,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
269,6446,9.0,8.5,-0.5,,,,0.73555,,,,,,,0.736,0.5,0.368,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
270,6447,10.0,9.5,-0.62,,,,1.11745,,,,,,,1.117,0.62,0.693,1.007,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
271,6448,11.0,10.5,-0.65,,,,1.46585,,,,,,,1.466,0.552,0.809,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
272,6449,12.0,11.2,-0.5,,,,,,,,,,,,0.175,,0.716,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
273,6450,13.0,11.2,0.0,,,,,,,,,,,,0.0,,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,594,1
274,6451,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
275,6452,2.0,1.0,-0.25,,,,0.2699,,,,,,,0.27,0.25,0.068,1.031,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
276,6453,3.0,2.0,-0.24,,,,0.35365,,,,,,,0.354,0.24,0.085,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
277,6454,4.0,3.0,-0.23,,,,0.47425,,,,,,,0.474,0.23,0.109,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
278,6455,5.0,4.0,-0.2,,,,1.09065,,,,,,,1.091,0.2,0.218,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
279,6456,6.0,5.0,-0.36,,,,0.51445,,,,,,,0.514,0.36,0.185,1.013,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
280,6457,7.0,6.0,-0.45,,,,0.0957,,,,,,,0.096,0.45,0.043,1.004,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
281,6458,8.0,7.0,-0.5,,,,0.40725,,,,,,,0.407,0.5,0.204,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
282,6459,9.0,8.0,-0.5,,,,0.8595,,,,,,,0.86,0.5,0.43,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
283,6460,10.0,9.0,-0.6,,,,0.76235,,,,,,,0.762,0.6,0.457,1.005,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
284,6461,11.0,10.0,-0.62,,,,1.11075,,,,,,,1.111,0.62,0.689,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
285,6462,12.0,11.0,-0.65,,,,1.1476,,,,,,,1.148,0.39,0.448,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
286,6463,13.0,11.2,-0.66,,,,,,,,,,,,0.066,,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
287,6464,14.0,11.2,0.0,,,,,,,,,,,,0.0,,0.66,2019-02-06 12:39:19,2019-02-06 12:39:19,595,1
288,6465,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
289,6466,2.0,1.0,-0.34,,,,0.81,,,,,,,0.81,0.34,0.275,1.056,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
290,6467,3.0,2.0,-0.38,,,,0.62,,,,,,,0.62,0.38,0.236,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
291,6468,4.0,3.0,-0.35,,,,0.33,,,,,,,0.33,0.35,0.115,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
292,6469,5.0,4.0,-0.44,,,,0.7,,,,,,,0.7,0.44,0.308,1.004,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
293,6470,6.0,5.0,-0.32,,,,0.55,,,,,,,0.55,0.32,0.176,1.007,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
294,6471,7.0,6.0,-0.36,,,,0.44,,,,,,,0.44,0.36,0.158,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
295,6472,8.0,7.0,-0.38,,,,0.74,,,,,,,0.74,0.38,0.281,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
296,6473,9.0,8.0,-0.39,,,,0.74,,,,,,,0.74,0.39,0.289,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
297,6474,10.0,9.0,-0.35,,,,0.62,,,,,,,0.62,0.35,0.217,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
298,6475,11.0,10.0,-0.4,,,,0.55,,,,,,,0.55,0.4,0.22,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
299,6476,12.0,11.0,-0.36,,,,1.11,,,,,,,1.11,0.36,0.4,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
300,6477,13.0,12.0,-0.32,,,,0.86,,,,,,,0.86,0.32,0.275,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
301,6478,14.0,13.0,-0.28,,,,0.66,,,,,,,0.66,0.14,0.092,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
302,6479,15.0,13.0,0.0,,,,,,,,,,,,0.0,,0.28,2019-02-06 12:39:19,2019-02-06 12:39:19,596,1
303,6480,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
304,6481,2.0,1.0,-0.39,,,,0.733766666667,,,,,,,0.734,0.39,0.286,1.073,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
305,6482,3.0,2.0,-0.45,,,,0.51932826087,,,,,,,0.519,0.45,0.234,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
306,6483,4.0,3.0,-0.45,,,,1.14512340426,,,,,,,1.145,0.45,0.515,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
307,6484,5.0,4.0,-0.6,,,,0.92048125,,,,,,,0.92,0.6,0.552,1.011,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
308,6485,6.0,5.0,-0.52,,,,0.234391836735,,,,,,,0.234,0.52,0.122,1.003,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
309,6486,7.0,6.0,-0.61,,,,0.893848,,,,,,,0.894,0.61,0.545,1.004,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
310,6487,8.0,7.0,-0.56,,,,0.776870588235,,,,,,,0.777,0.56,0.435,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
311,6488,9.0,8.0,-0.55,,,,0.430238461538,,,,,,,0.43,0.55,0.237,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
312,6489,10.0,9.0,-0.42,,,,0.74759245283,,,,,,,0.748,0.42,0.314,1.008,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
313,6490,11.0,10.0,-0.43,,,,0.545877777778,,,,,,,0.546,0.43,0.235,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
314,6491,12.0,11.0,-0.38,,,,0.371618181818,,,,,,,0.372,0.38,0.141,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
315,6492,13.0,12.0,-0.45,,,,0.689478571429,,,,,,,0.689,0.45,0.31,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
316,6493,14.0,13.0,-0.5,,,,0.9889,,,,,,,0.989,0.5,0.494,1.001,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
317,6494,15.0,14.0,-0.21,,,,0.11579137931,,,,,,,0.116,0.105,0.012,1.041,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
318,6495,16.0,14.0,0.0,,,,,,,,,,,,0.0,,0.21,2019-02-06 12:39:19,2019-02-06 12:39:19,597,1
319,6496,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
320,6497,2.0,0.0,-0.25,,,,,,,,,,,,0.125,,0.25,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
321,6498,3.0,1.0,-0.38,,,,0.869046666667,,,,,,,0.869,0.38,0.33,1.008,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
322,6499,4.0,2.0,-0.38,,,,0.869046666667,,,,,,,0.869,0.38,0.33,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
323,6500,5.0,3.0,-0.53,,,,0.993053333333,,,,,,,0.993,0.53,0.526,1.011,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
324,6501,6.0,4.0,-0.56,,,,0.756313333333,,,,,,,0.756,0.56,0.423,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
325,6502,7.0,5.0,-0.49,,,,0.396522222222,,,,,,,0.397,0.49,0.195,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
326,6503,8.0,6.0,-0.51,,,,0.993053333333,,,,,,,0.993,0.51,0.506,1.0,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
327,6504,9.0,7.0,-0.45,,,,0.756313333333,,,,,,,0.756,0.45,0.34,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
328,6505,10.0,8.0,-0.54,,,,0.44066,,,,,,,0.441,0.54,0.238,1.004,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
329,6506,11.0,9.0,-0.38,,,,0.286944444444,,,,,,,0.287,0.38,0.109,1.013,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
330,6507,12.0,10.0,-0.49,,,,0.621033333333,,,,,,,0.621,0.49,0.304,1.006,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
331,6508,13.0,11.0,-0.55,,,,0.519573333333,,,,,,,0.52,0.55,0.286,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
332,6509,14.0,12.0,-0.49,,,,0.790133333333,,,,,,,0.79,0.49,0.387,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
333,6510,15.0,13.0,-0.42,,,,1.3538,,,,,,,1.354,0.42,0.569,1.002,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
334,6511,16.0,14.0,-0.21,,,,,,,,,,,,0.105,,1.022,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
335,6512,17.0,14.0,0.0,,,,,,,,,,,,0.0,,0.21,2019-02-06 12:39:19,2019-02-06 12:39:19,598,1
336,6513,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
337,6514,2.0,0.0,-0.38,,,,,,,,,,,,0.285,,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
338,6515,3.0,1.5,-0.44,,,,0.37,,,,,,,0.37,0.66,0.244,1.501,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
339,6516,4.0,3.0,-0.46,,,,0.85,,,,,,,0.85,0.69,0.586,1.5,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
340,6517,5.0,4.5,-0.54,,,,0.33,,,,,,,0.33,0.81,0.267,1.502,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
341,6518,6.0,6.0,-0.64,,,,0.59,,,,,,,0.59,0.96,0.566,1.503,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
342,6519,7.0,7.5,-0.46,,,,1.03,,,,,,,1.03,0.805,0.829,1.511,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
343,6520,8.0,9.5,-0.48,,,,0.4,,,,,,,0.4,0.72,0.288,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
344,6521,9.0,10.5,-0.36,,,,0.48,,,,,,,0.48,0.45,0.216,1.007,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
345,6522,10.0,12.0,-0.39,,,,0.18,,,,,,,0.18,0.585,0.105,1.5,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
346,6523,11.0,13.5,-0.36,,,,0.18,,,,,,,0.18,0.468,0.084,1.5,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
347,6524,12.0,14.6,-0.18,,,,,,,,,,,,0.099,,1.115,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
348,6525,13.0,14.6,0.0,,,,,,,,,,,,0.0,,0.18,2019-02-06 12:39:19,2019-02-06 12:39:19,599,1
349,6526,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
350,6527,2.0,0.0,-0.36,,,,,,,,,,,,0.27,,0.36,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
351,6528,3.0,1.5,-0.38,,,,0.4,,,,,,,0.4,0.57,0.228,1.5,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
352,6529,4.0,3.0,-0.45,,,,0.96,,,,,,,0.96,0.675,0.648,1.502,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
353,6530,5.0,4.5,-0.53,,,,0.33,,,,,,,0.33,0.795,0.262,1.502,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
354,6531,6.0,6.0,-0.58,,,,0.66,,,,,,,0.66,0.87,0.574,1.501,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
355,6532,7.0,7.5,-0.48,,,,0.92,,,,,,,0.92,0.84,0.773,1.503,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
356,6533,8.0,9.5,-0.31,,,,0.44,,,,,,,0.44,0.465,0.205,2.007,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
357,6534,9.0,10.5,-0.59,,,,0.48,,,,,,,0.48,0.737,0.354,1.038,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
358,6535,10.0,12.0,-0.47,,,,0.25,,,,,,,0.25,0.705,0.176,1.505,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
359,6536,11.0,13.5,-0.34,,,,0.96,,,,,,,0.96,0.442,0.424,1.506,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
360,6537,12.0,14.6,-0.18,,,,,,,,,,,,0.099,,1.112,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
361,6538,13.0,14.6,0.0,,,,,,,,,,,,0.0,,0.18,2019-02-06 12:39:19,2019-02-06 12:39:19,600,1
362,6539,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,601,1
363,6540,2.0,0.0,-0.34,,,,,,,,,,,,0.255,,0.34,2019-02-06 12:39:19,2019-02-06 12:39:19,601,1
364,6541,3.0,1.5,-0.41,,,,0.07,,,,,,,0.07,0.615,0.043,1.502,2019-02-06 12:39:19,2019-02-06 12:39:19,601,1
365,6542,4.0,3.0,-0.48,,,,0.92,,,,,,,0.92,0.72,0.662,1.502,2019-02-06 12:39:19,2019-02-06 12:39:19,601,1
366,6543,5.0,4.5,-0.48,,,,0.33,,,,,,,0.33,0.72,0.238,1.5,2019-02-06 12:39:19,2019-02-06 12:39:19,601,1
